1,八拜之交,指結拜為異姓兄弟姊妹的朋友,ㄅㄚ　ㄅㄞˋ　ㄓ　ㄐㄧㄠ,
571,閉月羞花,形容女子容貌十分姣好,ㄅㄧˋ　ㄩㄝˋ　ㄒㄧㄡ　ㄏㄨㄚ,
572,避實就虛,比喻攻敵須乘虛而入,ㄅㄧˋ　ㄕˊ　ㄐㄧㄡˋ　ㄒㄩ,
573,別開生面,比喻另外開創新的局面、風格、形式,ㄅㄧㄝˊ　ㄎㄞ　ㄕㄥ　ㄇㄧㄢˋ,
574,鞭長莫及,比喻力量有所不及,ㄅㄧㄢ　ㄔㄤˊ　ㄇㄛˋ　ㄐㄧˊ,
575,遍地開花,比喻好事普遍流傳、蓬勃發展,ㄅㄧㄢˋ　ㄉㄧˋ　ㄎㄞ　ㄏㄨㄚ,
576,冰清玉潔,比喻品行高潔磊落,ㄅㄧㄥ　ㄑㄧㄥ　ㄩˋ　ㄐㄧㄝˊ,
577,兵不血刃,比喻輕易得勝,ㄅㄧㄥ　ㄅㄨˋ　ㄒㄧㄝˇ　ㄖㄣˋ,
578,不辨菽麥,形容人愚昧無知、缺乏常識,ㄅㄨˊ　ㄅㄧㄢˋ　ㄕㄨˊ　ㄇㄞˋ,
579,不乏其人,指那樣的人不少,ㄅㄨˋ　ㄈㄚˊ　ㄑㄧˊ　ㄖㄣˊ,
580,不分軒輊,相比較的結果，分不出高下,ㄅㄨˋ　ㄈㄣ　ㄒㄩㄢ　ㄓˋ,
581,不驕不躁,形容態度穩實,ㄅㄨˋ　ㄐㄧㄠ　ㄅㄨˋ　ㄗㄠˋ,
582,不修邊幅,形容不拘形式小節,ㄅㄨˋ　ㄒㄧㄡ　ㄅㄧㄢ　ㄈㄨˊ,
583,布衣蔬食,形容生活清淡簡樸,ㄅㄨˋ　ㄧ　ㄕㄨ　ㄕˊ,
584,步步為營,比喻行動謹慎，防備周全,ㄅㄨˋ　ㄅㄨˋ　ㄨㄟˊ　ㄧㄥˊ,
585,波濤洶湧,像波濤般起伏不定,ㄅㄛ　ㄊㄠˊ　ㄒㄩㄥ　ㄩㄥˇ,
586,旁徵博引,多方引證，以資徵信,ㄆㄤˊ　ㄓㄥ　ㄅㄛˊ　ㄧㄣˇ,
587,披荊斬棘,比喻克服困難、掃除障礙,ㄆㄧ　ㄐㄧㄥ　ㄓㄢˇ　ㄐㄧˊ,
588,默默無聞,平凡、沒有名氣,ㄇㄛˋ　ㄇㄛˋ　ㄨˊ　ㄨㄣˊ,
589,賣國求榮,出賣國家，謀求個人的榮華富貴,ㄇㄞˋ　ㄍㄨㄛˊ　ㄑㄧㄡˊ　ㄖㄨㄥˊ,
590,沒精打采,沒有精神、提不起勁來,ㄇㄟˊ　ㄐㄧㄥ　ㄉㄚˇ　ㄘㄞˇ,
591,美如冠玉,比喻男子貌美,ㄇㄟˇ　ㄖㄨˊ　ㄍㄨㄢ　ㄩˋ,
592,毛骨悚然,形容極端驚懼害怕悚然，恐懼之意,ㄇㄠˊ　ㄍㄨˇ　ㄙㄨㄥˇ　ㄖㄢˊ,
593,茅塞頓開,比喻閉塞的心思，頓時豁然了悟,ㄇㄠˊ　ㄙㄜˋ　ㄉㄨㄣˋ　ㄎㄞ,
594,滿目瘡痍,映入眼中都是殘破不堪的悲涼景象,ㄇㄢˇ　ㄇㄨˋ　ㄔㄨㄤ　ㄧˊ,
595,滿腹狐疑,形容充滿疑惑，無法確定,ㄇㄢˇ　ㄈㄨˋ　ㄏㄨˊ　ㄧˊ,
596,滿城風雨,事情經傳出，便流言四起，到處議論紛紛,ㄇㄢˇ　ㄔㄥˊ　ㄈㄥ　ㄩˇ,
597,慢條斯理,從容不迫的樣子,ㄇㄢˋ　ㄊㄧㄠˊ　ㄙ　ㄌㄧˇ,
598,米珠薪桂,比喻物價昂貴,ㄇㄧˇ　ㄓㄨ　ㄒㄧㄣ　ㄍㄨㄟˋ,
599,面面相覷,形容驚懼、詫異而不知所措的樣子,ㄇㄧㄢˋ　ㄇㄧㄢˋ　ㄒㄧㄤ　ㄑㄩˋ,
600,面如土色,形容驚恐到了極點,ㄇㄧㄢˋ　ㄖㄨˊ　ㄊㄨˇ　ㄙㄜˋ,
601,民康物阜,人民生活安康，物產豐富,ㄇㄧㄣˊ　ㄎㄤ　ㄨˋ　ㄈㄨˋ,
602,民怨沸騰,百姓的怨怒已達到頂點,ㄇㄧㄣˊ　ㄩㄢˋ　ㄈㄟˋ　ㄊㄥˊ,
603,名垂青史,名聲傳垂於歷史,ㄇㄧㄥˊ　ㄔㄨㄟˊ　ㄑㄧㄥ　ㄕˇ,
604,明槍暗箭,比喻公開或暗中的種種攻擊,ㄇㄧㄥˊ　ㄑㄧㄤ　ㄢˋ　ㄐㄧㄢˋ,
605,明修棧道,以不相干的行動吸引注意達成目的,ㄇㄧㄥˊ　ㄒㄧㄡ　ㄓㄢˋ　ㄉㄠˋ,
606,明日黃花,指錯過重陽節時令賞菊就毫無興味,ㄇㄧㄥˊ　ㄖˋ　ㄏㄨㄤˊ　ㄏㄨㄚ,
607,命若懸絲,比喻生命垂危,ㄇㄧㄥˋ　ㄖㄨㄛˋ　ㄒㄩㄢˊ　ㄙ,
608,乏善可陳,沒有什麼長處值得讚許訴說的,ㄈㄚˊ　ㄕㄢˋ　ㄎㄜˇ　ㄔㄣˊ,
609,匪夷所思,非一般人所能想像的，帶有貶意,ㄈㄟˇ　ㄧˊ　ㄙㄨㄛˇ　ㄙ,
610,分庭抗禮,比喻地位相當,ㄈㄣ　ㄊㄧㄥˊ　ㄎㄤˋ　ㄌㄧˇ,
611,紛至沓來,形容事物紛紛不斷地到來,ㄈㄣ　ㄓˋ　ㄊㄚˋ　ㄌㄞˊ,
612,忿忿不平,因憤怒而心中感到不平,ㄈㄣˋ　ㄈㄣˋ　ㄅㄨˋ　ㄆㄧㄥˊ,
613,奮不顧身,奮勇向前，不顧生死,ㄈㄣˋ　ㄅㄨˊ　ㄍㄨˋ　ㄕㄣ,
614,風起雲湧,形容氣勢雄偉,ㄈㄥ　ㄑㄧˇ　ㄩㄣˊ　ㄩㄥˇ,
615,風馳電掣,形容速度極快,ㄈㄥ　ㄔˊ　ㄉㄧㄢˋ　ㄔㄜˋ,
616,風雨飄搖,比喻時局動盪不安，極不穩定,ㄈㄥ　ㄩˇ　ㄆㄧㄠ　ㄧㄠˊ,
617,扶弱抑強,幫助弱小，壓制強暴,ㄈㄨˊ　ㄖㄨㄛˋ　ㄧˋ　ㄑㄧㄤˊ,
618,浮雲蔽日,比喻奸邪蒙蔽君主，忠良之士不得申其才,ㄈㄨˊ　ㄩㄣˊ　ㄅㄧˋ　ㄖˋ,
619,俯拾皆是,形容到處都有，很容易取得,ㄈㄨˇ　ㄕˊ　ㄐㄧㄝ　ㄕˋ,
620,大放厥詞,發表誇張的言詞,ㄉㄚˋ　ㄈㄤˋ　ㄐㄩㄝˊ　ㄘˊ,
621,大義凜然,為了公理正義，堅強不可侵犯的樣子,ㄉㄚˋ　ㄧˋ　ㄌㄧㄣˇ　ㄖㄢˊ,
622,得隴望蜀,比喻貪得無厭，不知滿足,ㄉㄜˊ　ㄌㄨㄥˇ　ㄨㄤˋ　ㄕㄨˇ,
623,刀山火海,比喻非常危險和困難的地方,ㄉㄠ　ㄕㄢ　ㄏㄨㄛˇ　ㄏㄞˇ,
624,道貌岸然,形容外表莊重嚴肅的樣子,ㄉㄠˋ　ㄇㄠˋ　ㄢˋ　ㄖㄢˊ,
625,當機立斷,當下立刻作出決斷，毫不遲疑,ㄉㄤ　ㄐㄧ　ㄌㄧˋ　ㄉㄨㄢˋ,
626,滴水不漏,周密細緻，無一疏漏,ㄉㄧ　ㄕㄨㄟˇ　ㄅㄨˋ　ㄌㄡˋ,
627,丟盔棄甲,形容狼狽敗逃的樣子,ㄉㄧㄡ　ㄎㄨㄟ　ㄑㄧˋ　ㄐㄧㄚˇ,
628,獨具匠心,具有獨創性的想法、構思,ㄉㄨˊ　ㄐㄩˋ　ㄐㄧㄤˋ　ㄒㄧㄣ,
629,獨樹一幟,比喻自成一家，獨具風格,ㄉㄨˊ　ㄕㄨˋ　ㄧ　ㄓˋ,
630,多此一舉,做不必要的、多餘的事情,ㄉㄨㄛ　ㄘˇ　ㄧ　ㄐㄩˇ,
631,動人心弦,感人至為深切，引起觀聽人的共鳴,ㄉㄨㄥˋ　ㄖㄣˊ　ㄒㄧㄣ　ㄒㄧㄢˊ,
632,泰然自若,遇緊急危難時，仍沉著鎮定不驚惶,ㄊㄞˋ　ㄖㄢˊ　ㄗˋ　ㄖㄨㄛˋ,
633,彈指之間,形容極短暫的時間,ㄊㄢˊ　ㄓˇ　ㄓ　ㄐㄧㄢ,
634,鐵畫銀鉤,形容筆畫如鐵般剛勁，如銀般的柔媚,ㄊㄧㄝˇ　ㄏㄨㄚˋ　ㄧㄣˊ　ㄍㄡ,
635,鐵證如山,證據確鑿，就像山一樣不能動搖,ㄊㄧㄝˇ　ㄓㄥˋ　ㄖㄨˊ　ㄕㄢ,
636,鐵樹開花,比喻事物罕見或極難實現,ㄊㄧㄝˇ　ㄕㄨˋ　ㄎㄞ　ㄏㄨㄚ,
637,挑肥揀瘦,為了個人利益，反覆挑選對自己有利的,ㄊㄧㄠ　ㄈㄟˊ　ㄐㄧㄢˇ　ㄕㄡˋ,
638,調兵遣將,指調動部署人力,ㄉㄧㄠˋ　ㄅㄧㄥ　ㄑㄧㄢˇ　ㄐㄧㄤˋ,
639,天淵之別,天與地相距極遠比喻相差極大,ㄊㄧㄢ　ㄩㄢ　ㄓ　ㄅㄧㄝˊ,
640,甜言蜜語,甜美動聽的言語,ㄊㄧㄢˊ　ㄧㄢˊ　ㄇㄧˋ　ㄩˇ,
641,土豪劣紳,指橫行鄉里、仗勢欺人的惡勢力,ㄊㄨˇ　ㄏㄠˊ　ㄌㄧㄝˋ　ㄕㄣ,
642,吐故納新,用以比喻揚棄舊有的，吸取新的事物,ㄊㄨˇ　ㄍㄨˋ　ㄋㄚˋ　ㄒㄧㄣ,
643,兔死狐悲,比喻因同類的不幸遭遇而感到悲傷,ㄊㄨˋ　ㄙˇ　ㄏㄨˊ　ㄅㄟ,
644,退避三舍,比喻主動退讓，不與人相爭,ㄊㄨㄟˋ　ㄅㄧˋ　ㄙㄢ　ㄕㄜˋ,
645,吞吞吐吐,形容說話不直接，要說不說的樣子,ㄊㄨㄣ　ㄊㄨㄣ　ㄊㄨˇ　ㄊㄨˇ,
646,南橘北枳,比喻事物會因環境條件不同而產生變異,ㄋㄢˊ　ㄐㄩˊ　ㄅㄟˇ　ㄓˇ,
647,能屈能伸,失意時克制忍耐，得意時施展抱負,ㄋㄥˊ　ㄑㄩ　ㄋㄥˊ　ㄕㄣ,
648,寧缺毋濫,寧可沒有也不要不顧品質，只求數量,ㄋㄧㄥˊ　ㄑㄩㄝ　ㄨˊ　ㄌㄢˋ,
649,怒不可遏,形容憤怒之極,ㄋㄨˋ　ㄅㄨˋ　ㄎㄜˇ　ㄜˋ,
650,怒目切齒,形容憤怒、痛恨到了極點,ㄋㄨˋ　ㄇㄨˋ　ㄑㄧㄝˋ　ㄔˇ,
651,老態龍鍾,形容年老體衰，行動遲緩不靈活,ㄌㄠˇ　ㄊㄞˋ　ㄌㄨㄥˊ　ㄓㄨㄥ,
652,濫竽充數,用於自謙，比喻自己才德不足,ㄌㄢˋ　ㄩˊ　ㄔㄨㄥ　ㄕㄨˋ,
653,歷盡滄桑,比喻經歷無數事故與變化,ㄌㄧˋ　ㄐㄧㄣˋ　ㄘㄤ　ㄙㄤ,
654,寥寥無幾,數量極少,ㄌㄧㄠˊ　ㄌㄧㄠˊ　ㄨˊ　ㄐㄧˇ,
655,寥若晨星,形容數量稀少,ㄌㄧㄠˊ　ㄖㄨㄛˋ　ㄔㄣˊ　ㄒㄧㄥ,
656,料事如神,預測事情發展像神一般非常準確,ㄌㄧㄠˋ　ㄕˋ　ㄖㄨˊ　ㄕㄣˊ,
657,流水無情,比喻人對對方沒有情意,ㄌㄧㄡˊ　ㄕㄨㄟˇ　ㄨˊ　ㄑㄧㄥˊ,
658,流言蜚語,製造不實的傳言，用來詆毀他人,ㄌㄧㄡˊ　ㄧㄢˊ　ㄈㄟ　ㄩˇ,
659,琳瑯滿目,形容滿眼所見都是珍美的東西,ㄌㄧㄣˊ　ㄌㄤˊ　ㄇㄢˇ　ㄇㄨˋ,
660,兩袖清風,作官廉潔，毫無貪贓枉法之事,ㄌㄧㄤˇ　ㄒㄧㄡˋ　ㄑㄧㄥ　ㄈㄥ,
661,靈機一動,心思忽然有所領悟,ㄌㄧㄥˊ　ㄐㄧ　ㄧ　ㄉㄨㄥˋ,
662,洛陽紙貴,形容著作風行一時，流傳甚廣,ㄌㄨㄛˋ　ㄧㄤˊ　ㄓˇ　ㄍㄨㄟˋ,
663,落月屋梁,表示對故友深切的思念,ㄌㄨㄛˋ　ㄩㄝˋ　ㄨ　ㄌㄧㄤˊ,
664,犖犖大者,非常明顯、明確,ㄌㄨㄛˋ　ㄌㄨㄛˋ　ㄉㄚˋ　ㄓㄜˇ,
665,淪肌浹髓,比喻感受深刻或受到深厚的恩惠,ㄌㄨㄣˊ　ㄐㄧ　ㄐㄧㄚˊ　ㄙㄨㄟˇ,
666,龍騰虎躍,形容其人身手如龍虎般矯健,ㄌㄨㄥˊ　ㄊㄥˊ　ㄏㄨˇ　ㄩㄝˋ,
667,綠水青山,形容風景的秀麗,ㄌㄩˋ　ㄕㄨㄟˇ　ㄑㄧㄥ　ㄕㄢ,
668,各執一詞,各有各的說法和理由，兩方說法不一致,ㄍㄜˋ　ㄓˊ　ㄧ　ㄘˊ,
669,改邪歸正,指改正錯誤的行為，返回正途,ㄍㄞˇ　ㄒㄧㄝˊ　ㄍㄨㄟ　ㄓㄥˋ,
670,高山流水,比喻知音才懂的音樂,ㄍㄠ　ㄕㄢ　ㄌㄧㄡˊ　ㄕㄨㄟˇ,
671,高山仰止,用於哀輓老年男性喪者的輓辭,ㄍㄠ　ㄕㄢ　ㄧㄤˇ　ㄓˇ,
672,槁木死灰,形容人因遭受挫折變故而灰心絕望,ㄍㄠˇ　ㄇㄨˋ　ㄙˇ　ㄏㄨㄟ,
673,告朔餼羊,比喻徒有形式或虛應故事,ㄍㄨˋ　ㄕㄨㄛˋ　ㄒㄧˋ　ㄧㄤˊ,
674,肝膽相照,比喻赤忱相處,ㄍㄢ　ㄉㄢˇ　ㄒㄧㄤ　ㄓㄠˋ,
675,肝腸寸斷,比喻悲傷到了極點,ㄍㄢ　ㄔㄤˊ　ㄘㄨㄣˋ　ㄉㄨㄢˋ,
676,感慨萬千,內心感觸良多而發出深遠的慨嘆,ㄍㄢˇ　ㄎㄞˇ　ㄨㄢˋ　ㄑㄧㄢ,
677,孤芳自賞,比喻自命清高，自我欣賞,ㄍㄨ　ㄈㄤ　ㄗˋ　ㄕㄤˇ,
678,孤苦伶仃,形容孤單貧苦，無依無助,ㄍㄨ　ㄎㄨˇ　ㄌㄧㄥˊ　ㄉㄧㄥ,
679,孤雲野鶴,比喻閒逸自在，不求名利的隱士,ㄍㄨ　ㄩㄣˊ　ㄧㄝˇ　ㄏㄜˋ,
680,古為今用,吸收古代的優點，棄缺點，使現代更進步,ㄍㄨˇ　ㄨㄟˊ　ㄐㄧㄣ　ㄩㄥˋ,
681,古往今來,由古至今,ㄍㄨˇ　ㄨㄤˇ　ㄐㄧㄣ　ㄌㄞˊ,
682,故弄玄虛,故意玩弄花招，使人迷惑，無法捉摸,ㄍㄨˋ　ㄋㄨㄥˋ　ㄒㄩㄢˊ　ㄒㄩ,
683,顧此失彼,指做事時不能全面兼顧,ㄍㄨˋ　ㄘˇ　ㄕ　ㄅㄧˇ,
684,瓜瓞綿綿,比喻子孫繁盛、傳世久遠,ㄍㄨㄚ　ㄉㄧㄝˊ　ㄇㄧㄢˊ　ㄇㄧㄢˊ,
685,寡廉鮮恥,比喻不知羞恥,ㄍㄨㄚˇ　ㄌㄧㄢˊ　ㄒㄧㄢˇ　ㄔˇ,
686,過眼煙雲,比喻事物消逝極快，不留痕跡,ㄍㄨㄛˋ　ㄧㄢˇ　ㄧㄢ　ㄩㄣˊ,
687,拐彎抹角,比喻說話或做事不直爽,ㄍㄨㄞˇ　ㄨㄢ　ㄇㄛˋ　ㄐㄧㄠˇ,
688,詭計多端,有各式各樣狡猾陰險的壞主意,ㄍㄨㄟˇ　ㄐㄧˋ　ㄉㄨㄛ　ㄉㄨㄢ,
689,觀者如雲,觀看的人很多，像雲朵般連成一片,ㄍㄨㄢ　ㄓㄜˇ　ㄖㄨˊ　ㄩㄣˊ,
690,冠絕古今,比喻高於一切，無人可比得上,ㄍㄨㄢˋ　ㄐㄩㄝˊ　ㄍㄨˇ　ㄐㄧㄣ,
691,功成不居,建立了功勞而不歸功於自己,ㄍㄨㄥ　ㄔㄥˊ　ㄅㄨˋ　ㄐㄩ,
692,功成名就,事業有所成就，而且有名望,ㄍㄨㄥ　ㄔㄥˊ　ㄇㄧㄥˊ　ㄐㄧㄡˋ,
693,功業彪炳,功勞勛業顯著,ㄍㄨㄥ　ㄧㄝˋ　ㄅㄧㄠ　ㄅㄧㄥˇ,
694,刻舟求劍,比喻拘泥固執，不知變通,ㄎㄜˋ　ㄓㄡ　ㄑㄧㄡˊ　ㄐㄧㄢˋ,
695,溘然長逝,謂人死亡,ㄎㄜˋ　ㄖㄢˊ　ㄔㄤˊ　ㄕˋ,
696,慷慨解囊,指輕財仗義，毫不吝嗇地捐助錢財給人,ㄎㄤ　ㄎㄞˇ　ㄐㄧㄝˇ　ㄋㄤˊ,
697,誇誇其談,言談浮誇，不切實際,ㄎㄨㄚ　ㄎㄨㄚ　ㄑㄧˊ　ㄊㄢˊ,
698,膾炙人口,比喻事物精妙而備受稱誦,ㄎㄨㄞˋ　ㄓˋ　ㄖㄣˊ　ㄎㄡˇ,
699,狂風暴雨,巨大風雨，亦比喻處境動盪不安,ㄎㄨㄤˊ　ㄈㄥ　ㄅㄠˋ　ㄩˇ,
700,鶴髮童顏,形容老人氣色好、有精神,ㄏㄜˋ　ㄈㄚˇ　ㄊㄨㄥˊ　ㄧㄢˊ,
701,駭人聽聞,令人聽了十分震驚,ㄏㄞˋ　ㄖㄣˊ　ㄊㄧㄥ　ㄨㄣˊ,
702,豪言壯語,豪壯有氣魄的話,ㄏㄠˊ　ㄧㄢˊ　ㄓㄨㄤˋ　ㄩˇ,
703,浩如煙海,形容書籍、文獻資料等非常豐富,ㄏㄠˋ　ㄖㄨˊ　ㄧㄢ　ㄏㄞˇ,
704,厚今薄古,重視當代，把古代置於次要地位,ㄏㄡˋ　ㄐㄧㄣ　ㄅㄛˊ　ㄍㄨˇ,
705,厚此薄彼,對人或事不一視同仁，而有所偏頗,ㄏㄡˋ　ㄘˇ　ㄅㄛˊ　ㄅㄧˇ,
706,含糊其辭,話說得不清楚、不明白,ㄏㄢˊ　ㄏㄨˊ　ㄑㄧˊ　ㄘˊ,
707,含飴弄孫,形容老年人恬適悠閒的生活樂趣,ㄏㄢˊ　ㄧˊ　ㄋㄨㄥˋ　ㄙㄨㄣ,
708,邯鄲學步,比喻模仿不成，反而失去自我,ㄏㄢˊ　ㄉㄢ　ㄒㄩㄝˊ　ㄅㄨˋ,
709,和盤托出,比喻毫無保留的全部拿出來或說出來,ㄏㄜˊ　ㄆㄢˊ　ㄊㄨㄛ　ㄔㄨ,
710,和風細雨,和煦微風、小雨，比喻態度和緩、不粗暴,ㄏㄜˊ　ㄈㄥ　ㄒㄧˋ　ㄩˇ,
711,囫圇吞棗,比喻理解事物籠統含糊，或為學不求甚解,ㄏㄨˊ　ㄌㄨㄣˊ　ㄊㄨㄣ　ㄗㄠˇ,
712,狐群狗黨,比喻相互勾結、為非作歹的人,ㄏㄨˊ　ㄑㄩㄣˊ　ㄍㄡˇ　ㄉㄤˇ,
713,胡思亂想,謂不切實際地妄想,ㄏㄨˊ　ㄙ　ㄌㄨㄢˋ　ㄒㄧㄤˇ,
714,胡言亂語,沒有根據、沒有條理的隨意說話,ㄏㄨˊ　ㄧㄢˊ　ㄌㄨㄢˋ　ㄩˇ,
715,虎背熊腰,形容人的體型魁偉,ㄏㄨˇ　ㄅㄟˋ　ㄒㄩㄥˊ　ㄧㄠ,
716,花團錦簇,形容繁花茂盛,ㄏㄨㄚ　ㄊㄨㄢˊ　ㄐㄧㄣˇ　ㄘㄨˋ,
717,花好月圓,比喻人事美好圓滿,ㄏㄨㄚ　ㄏㄠˇ　ㄩㄝˋ　ㄩㄢˊ,
718,花紅柳綠,春天花木繁盛，景色美好比喻顏色鮮豔,ㄏㄨㄚ　ㄏㄨㄥˊ　ㄌㄧㄡˇ　ㄌㄩˋ,
719,華而不實,比喻虛浮而不切實際,ㄏㄨㄚˊ　ㄦˊ　ㄅㄨˋ　ㄕˊ,
720,畫龍點睛,做事能握要點，讓整件事更加圓滿,ㄏㄨㄚˋ　ㄌㄨㄥˊ　ㄉㄧㄢˇ　ㄐㄧㄥ,
721,豁然開朗,心境忽然變得開闊暢快、領悟道理,ㄏㄨㄛˋ　ㄖㄢˊ　ㄎㄞ　ㄌㄤˇ,
722,揮汗如雨,比喻流汗很多,ㄏㄨㄟ　ㄏㄢˋ　ㄖㄨˊ　ㄩˇ,
723,諱莫如深,喻將事情隱瞞得嚴密，不為外人所知,ㄏㄨㄟˋ　ㄇㄛˋ　ㄖㄨˊ　ㄕㄣ,
724,繪聲繪色,講述事物，十分深刻、生動逼真,ㄏㄨㄟˋ　ㄕㄥ　ㄏㄨㄟˋ　ㄙㄜˋ,
725,還我河山,收復失去的國土,ㄏㄨㄢˊ　ㄨㄛˇ　ㄏㄜˊ　ㄕㄢ,
726,荒誕不經,荒唐而不近情理,ㄏㄨㄤ　ㄉㄢˋ　ㄅㄨˋ　ㄐㄧㄥ,
727,荒煙蔓草,形容荒蕪蒼涼,ㄏㄨㄤ　ㄧㄢ　ㄇㄢˋ　ㄘㄠˇ,
728,烘雲托月,不從正面描繪，從側面點染以烘托出重點,ㄏㄨㄥ　ㄩㄣˊ　ㄊㄨㄛ　ㄩㄝˋ,
729,洪水猛獸,比喻巨烈的禍害,ㄏㄨㄥˊ　ㄕㄨㄟˇ　ㄇㄥˇ　ㄕㄡˋ,
730,飢腸轆轆,形容非常飢餓的樣子,ㄐㄧ　ㄔㄤˊ　ㄌㄨˋ　ㄌㄨˋ,
731,雞皮鶴髮,形容老人的形貌,ㄐㄧ　ㄆㄧˊ　ㄏㄜˋ　ㄈㄚˇ,
732,岌岌可危,形容非常危險,ㄐㄧˊ　ㄐㄧˊ　ㄎㄜˇ　ㄨㄟˊ,
733,急流勇退,比喻人於得意順遂時，及時隱退,ㄐㄧˊ　ㄌㄧㄡˊ　ㄩㄥˇ　ㄊㄨㄟˋ,
734,急如星火,形容情勢急迫,ㄐㄧˊ　ㄖㄨˊ　ㄒㄧㄥ　ㄏㄨㄛˇ,
735,疾風勁草,艱難的環境，考驗出人的堅強意志,ㄐㄧˊ　ㄈㄥ　ㄐㄧㄥˋ　ㄘㄠˇ,
736,集腋成裘,比喻積少成多,ㄐㄧˊ　ㄧˋ　ㄔㄥˊ　ㄑㄧㄡˊ,
737,計上心來,心中想出對策來,ㄐㄧˋ　ㄕㄤˋ　ㄒㄧㄣ　ㄌㄞˊ,
738,濟弱扶傾,救濟扶助弱小或遭到危難的人或國家,ㄐㄧˋ　ㄖㄨㄛˋ　ㄈㄨˊ　ㄑㄧㄥ,
739,假仁假義,虛偽的善心，故意裝出來的好意,ㄐㄧㄚˇ　ㄖㄣˊ　ㄐㄧㄚˇ　ㄧˋ,
740,價廉物美,價錢低而品質好,ㄐㄧㄚˋ　ㄌㄧㄢˊ　ㄨˋ　ㄇㄟˇ,
741,接踵摩肩,形容人多擁擠不堪,ㄐㄧㄝ　ㄓㄨㄥˇ　ㄇㄛˊ　ㄐㄧㄢ,
742,接踵而至,一個接著一個，形容連續不斷,ㄐㄧㄝ　ㄓㄨㄥˇ　ㄦˊ　ㄓˋ,
743,竭智盡忠,奉獻最大的才智與忠誠,ㄐㄧㄝˊ　ㄓˋ　ㄐㄧㄣˋ　ㄓㄨㄥ,
744,櫛風沐雨,比喻在外奔走，極為辛勞,ㄐㄧㄝˊ　ㄈㄥ　ㄇㄨˋ　ㄩˇ,
745,戒驕戒躁,禁絕驕傲和急躁,ㄐㄧㄝˋ　ㄐㄧㄠ　ㄐㄧㄝˋ　ㄗㄠˋ,
746,絞盡腦汁,形容費盡腦力，竭盡心思,ㄐㄧㄠˇ　ㄐㄧㄣˋ　ㄋㄠˇ　ㄓ,
747,矯矯不群,儀表品格超群出眾,ㄐㄧㄠˇ　ㄐㄧㄠˇ　ㄅㄨˋ　ㄑㄩㄣˊ,
748,叫苦連天,表示痛苦到了極點,ㄐㄧㄠˋ　ㄎㄨˇ　ㄌㄧㄢˊ　ㄊㄧㄢ,
749,鳩佔鵲巢,比喻坐享其成,ㄐㄧㄡ　ㄓㄢˋ　ㄑㄩㄝˋ　ㄔㄠˊ,
750,九霄雲外,比喻天上極其高遠之處,ㄐㄧㄡˇ　ㄒㄧㄠ　ㄩㄣˊ　ㄨㄞˋ,
751,九死一生,比喻生命跡象微弱，瀕臨死亡,ㄐㄧㄡˇ　ㄙˇ　ㄧˋ　ㄕㄥ,
752,咎由自取,所有的罪過、災禍都是自己造成的,ㄐㄧㄡˋ　ㄧㄡˊ　ㄗˋ　ㄑㄩˇ,
753,尖酸刻薄,待人苛刻或言辭銳利,ㄐㄧㄢ　ㄙㄨㄢ　ㄎㄜˋ　ㄅㄛˊ,
754,堅苦卓絕,堅毅刻苦的精神超越常人,ㄐㄧㄢ　ㄎㄨˇ　ㄓㄨㄛˊ　ㄐㄩㄝˊ,
755,見利忘義,見到有利可圖就不顧道義,ㄐㄧㄢˋ　ㄌㄧˋ　ㄨㄤˋ　ㄧˋ,
756,健步如飛,形容人步行的速度像飛行一般快速,ㄐㄧㄢˋ　ㄅㄨˋ　ㄖㄨˊ　ㄈㄟ,
757,劍拔弩張,形容形勢緊張或聲勢逼人,ㄐㄧㄢˋ　ㄅㄚˊ　ㄋㄨˇ　ㄓㄤ,
758,劍及履及,行動果決、快速，迫不及待的樣子,ㄐㄧㄢˋ　ㄐㄧˊ　ㄌㄩˇ　ㄐㄧˊ,
759,金蘭之交,情意相投的好朋友,ㄐㄧㄣ　ㄌㄢˊ　ㄓ　ㄐㄧㄠ,
760,津津樂道,形容很有興味地談論,ㄐㄧㄣ　ㄐㄧㄣ　ㄌㄜˋ　ㄉㄠˋ,
