1,八拜之交,指結拜為異姓兄弟姊妹的朋友,ㄅㄚ　ㄅㄞˋ　ㄓ　ㄐㄧㄠ,
761,謹言慎行,指言談小心，行事謹慎,ㄐㄧㄣˇ　ㄧㄢˊ　ㄕㄣˋ　ㄒㄧㄥˊ,
762,噤若寒蟬,寒冷季節的蟬，一聲不響，比喻不敢說話,ㄐㄧㄣˋ　ㄖㄨㄛˋ　ㄏㄢˊ　ㄔㄢˊ,
763,江山如畫,形容風景名勝如畫境般美麗,ㄐㄧㄤ　ㄕㄢ　ㄖㄨˊ　ㄏㄨㄚˋ,
764,將信將疑,對事情的真假，無法明確判斷,ㄐㄧㄤ　ㄒㄧㄣˋ　ㄐㄧㄤ　ㄧˊ,
765,精疲力竭,形容極為疲累,ㄐㄧㄥ　ㄆㄧˊ　ㄌㄧˋ　ㄐㄧㄝˊ,
766,精雕細琢,做事仔細用心，多指藝術品的創作,ㄐㄧㄥ　ㄉㄧㄠ　ㄒㄧˋ　ㄓㄨㄛˊ,
767,精衛填海,比喻意志堅定，不懼艱苦,ㄐㄧㄥ　ㄨㄟˋ　ㄊㄧㄢˊ　ㄏㄞˇ,
768,敬業樂群,稱人敬守職業，愛好結交朋友,ㄐㄧㄥˋ　ㄧㄝˋ　ㄧㄠˋ　ㄑㄩㄣˊ,
769,居功自傲,憑藉著自己的功勞而驕傲自滿,ㄐㄩ　ㄍㄨㄥ　ㄗˋ　ㄠˋ,
770,舉不勝舉,列舉不完，形容數量極多,ㄐㄩˇ　ㄅㄨˋ　ㄕㄥ　ㄐㄩˇ,
771,舉足輕重,地位極為重要，一舉一動皆足以影響全局,ㄐㄩˇ　ㄗㄨˊ　ㄑㄧㄥ　ㄓㄨㄥˋ,
772,踽踽獨行,孤單無伴的走著,ㄐㄩˇ　ㄐㄩˇ　ㄉㄨˊ　ㄒㄧㄥˊ,
773,鉅細靡遺,比喻做事很仔細,ㄐㄩˋ　ㄒㄧˋ　ㄇㄧˇ　ㄧˊ,
774,絕無僅有,只此一個，絕無其他，形容極為稀少,ㄐㄩㄝˊ　ㄨˊ　ㄐㄧㄣˇ　ㄧㄡˇ,
775,炯炯有神,形容目光明亮而有精神,ㄐㄩㄥˇ　ㄐㄩㄥˇ　ㄧㄡˇ　ㄕㄣˊ,
776,起死回生,比喻毫無希望的情勢扭轉過來,ㄑㄧˇ　ㄙˇ　ㄏㄨㄟˊ　ㄕㄥ,
777,氣勢洶洶,形容盛怒時，氣勢凶猛的樣子,ㄑㄧˋ　ㄕˋ　ㄒㄩㄥ　ㄒㄩㄥ,
778,棄暗投明,人生道路抉擇認清是非，走向光明正道,ㄑㄧˋ　ㄢˋ　ㄊㄡˊ　ㄇㄧㄥˊ,
779,竊竊私語,私下密語,ㄑㄧㄝˋ　ㄑㄧㄝˋ　ㄙ　ㄩˇ,
780,秋毫無犯,比喻對任何東西都不侵犯、不動用,ㄑㄧㄡ　ㄏㄠˊ　ㄨˊ　ㄈㄢˋ,
781,求同存異,求取共同點、保留相異處,ㄑㄧㄡˊ　ㄊㄨㄥˊ　ㄘㄨㄣˊ　ㄧˋ,
782,千古絕唱,千古以來，絕無僅有的佳作,ㄑㄧㄢ　ㄍㄨˇ　ㄐㄩㄝˊ　ㄔㄤˋ,
783,千山萬水,比喻路途遙遠，險阻甚多,ㄑㄧㄢ　ㄕㄢ　ㄨㄢˋ　ㄕㄨㄟˇ,
784,千載難逢,形容機會極為難得,ㄑㄧㄢ　ㄗㄞˇ　ㄋㄢˊ　ㄈㄥˊ,
785,牽強附會,比喻生拉硬扯，勉強湊合,ㄑㄧㄢ　ㄑㄧㄤˇ　ㄈㄨˋ　ㄏㄨㄟˋ,
786,謙沖自牧,為人處事謙和，修養自我的德性,ㄑㄧㄢ　ㄔㄨㄥ　ㄗˋ　ㄇㄨˋ,
787,前所未聞,從來未曾聽說過,ㄑㄧㄢˊ　ㄙㄨㄛˇ　ㄨㄟˋ　ㄨㄣˊ,
788,前因後果,事情的起因和結果,ㄑㄧㄢˊ　ㄧㄣ　ㄏㄡˋ　ㄍㄨㄛˇ,
789,親密無間,關係非常密切而毫無隔閡,ㄑㄧㄣ　ㄇㄧˋ　ㄨˊ　ㄐㄧㄢˋ,
790,寢食難安,形容憂慮煩亂的樣子,ㄑㄧㄣˇ　ㄕˊ　ㄋㄢˊ　ㄢ,
791,槍林彈雨,形容戰爭猛烈,ㄑㄧㄤ　ㄌㄧㄣˊ　ㄉㄢˋ　ㄩˇ,
792,強詞奪理,形容沒有道理卻強為狡辯，硬說成有理,ㄑㄧㄤˇ　ㄘˊ　ㄉㄨㄛˊ　ㄌㄧˇ,
793,青紅皂白,比喻事情的是非情由,ㄑㄧㄥ　ㄏㄨㄥˊ　ㄗㄠˋ　ㄅㄞˊ,
794,情深似海,情愛如海一般深,ㄑㄧㄥˊ　ㄕㄣ　ㄙˋ　ㄏㄞˇ,
795,晴天霹靂,比喻突發的驚人事件,ㄑㄧㄥˊ　ㄊㄧㄢ　ㄆㄧ　ㄌㄧˋ,
796,罄竹難書,形容罪狀極多,ㄑㄧㄥˋ　ㄓㄨˊ　ㄋㄢˊ　ㄕㄨ,
797,取長補短,吸取他人長處，彌補自己的缺憾和不足,ㄑㄩˇ　ㄔㄤˊ　ㄅㄨˇ　ㄉㄨㄢˇ,
798,全心全意,投入全副精神力氣，專心一致,ㄑㄩㄢˊ　ㄒㄧㄣ　ㄑㄩㄢˊ　ㄧˋ,
799,窮源溯流,探究事物的根源及其沿革流變,ㄑㄩㄥˊ　ㄩㄢˊ　ㄙㄨˋ　ㄌㄧㄡˊ,
800,熙熙攘攘,形容人來人往，喧鬧紛雜的樣子,ㄒㄧ　ㄒㄧ　ㄖㄤˊ　ㄖㄤˊ,
801,喜笑顏開,形容心中喜悅而眉開眼笑的樣子,ㄒㄧˇ　ㄒㄧㄠˋ　ㄧㄢˊ　ㄎㄞ,
802,喜出望外,指因意想不到的事感到欣喜,ㄒㄧˇ　ㄔㄨ　ㄨㄤˋ　ㄨㄞˋ,
803,斜風細雨,形容春天煙雨迷濛的情景,ㄒㄧㄝˊ　ㄈㄥ　ㄒㄧˋ　ㄩˇ,
804,血流成河,形容戰場上死傷的慘重,ㄒㄩㄝˋ　ㄌㄧㄡˊ　ㄔㄥˊ　ㄏㄜˊ,
805,血雨腥風,形容殺戮的慘酷,ㄒㄧㄝˇ　ㄩˇ　ㄒㄧㄥ　ㄈㄥ,
806,休戚與共,形容彼此同甘共苦,ㄒㄧㄡ　ㄑㄧ　ㄩˇ　ㄍㄨㄥˋ,
807,閒言碎語,沒有根據的話,ㄒㄧㄢˊ　ㄧㄢˊ　ㄙㄨㄟˋ　ㄩˇ,
808,心力交瘁,比喻非常勞苦,ㄒㄧㄣ　ㄌㄧˋ　ㄐㄧㄠ　ㄘㄨㄟˋ,
809,心領神會,不必經由言行的表達，心裡已明白,ㄒㄧㄣ　ㄌㄧㄥˇ　ㄕㄣˊ　ㄏㄨㄟˋ,
810,心亂如麻,心緒紛雜如亂麻般毫無頭緒,ㄒㄧㄣ　ㄌㄨㄢˋ　ㄖㄨˊ　ㄇㄚˊ,
811,心懷鬼胎,心中藏有不可告人的念頭,ㄒㄧㄣ　ㄏㄨㄞˊ　ㄍㄨㄟˇ　ㄊㄞ,
812,心驚膽戰,形容十分驚慌害怕,ㄒㄧㄣ　ㄐㄧㄥ　ㄉㄢˇ　ㄓㄢˋ,
813,心心相印,比喻彼此心意互通,ㄒㄧㄣ　ㄒㄧㄣ　ㄒㄧㄤ　ㄧㄣˋ,
814,心馳神往,心神專注、嚮往於事物上,ㄒㄧㄣ　ㄔˊ　ㄕㄣˊ　ㄨㄤˇ,
815,心有餘悸,危險的事雖已過去，但回想起仍感到害怕,ㄒㄧㄣ　ㄧㄡˇ　ㄩˊ　ㄐㄧˋ,
816,心猿意馬,比喻心思不專注集中,ㄒㄧㄣ　ㄩㄢˊ　ㄧˋ　ㄇㄚˇ,
817,信口開河,指不加思索地隨口說出,ㄒㄧㄣˋ　ㄎㄡˇ　ㄎㄞ　ㄏㄜˊ,
818,相視而笑,互相看著對方而發出會心的一笑,ㄒㄧㄤ　ㄕˋ　ㄦˊ　ㄒㄧㄠˋ,
819,想方設法,設想各種方法以達到目的,ㄒㄧㄤˇ　ㄈㄤ　ㄕㄜˋ　ㄈㄚˇ,
820,興致勃勃,形容興趣濃厚,ㄒㄧㄥˋ　ㄓˋ　ㄅㄛˊ　ㄅㄛˊ,
821,學而不厭,指勤奮好學，對學問感到不滿足,ㄒㄩㄝˊ　ㄦˊ　ㄅㄨˋ　ㄧㄢˋ,
822,尋死覓活,意圖自殺,ㄒㄩㄣˊ　ㄙˇ　ㄇㄧˋ　ㄏㄨㄛˊ,
823,循序漸進,按照一定的次序與步驟逐漸推進,ㄒㄩㄣˊ　ㄒㄩˋ　ㄐㄧㄢˋ　ㄐㄧㄣˋ,
824,雄才大略,形容其人才能出眾，謀略遠大,ㄒㄩㄥˊ　ㄘㄞˊ　ㄉㄚˋ　ㄌㄩㄝˋ,
825,直諒多聞,好朋友當具有正直信實，見識淵博的條件,ㄓˊ　ㄌㄧㄤˋ　ㄉㄨㄛ　ㄨㄣˊ,
826,置若罔聞,指雖有耳聞，卻好像沒有聽到一樣不理會,ㄓˋ　ㄖㄨㄛˋ　ㄨㄤˇ　ㄨㄣˊ,
827,宅心仁厚,心地仁慈厚道,ㄓㄞˊ　ㄒㄧㄣ　ㄖㄣˊ　ㄏㄡˋ,
828,昭然若揭,形容含義或真相非常清楚，顯而易見,ㄓㄠ ㄖㄢˊ ㄖㄨㄛˋ ㄐㄧㄝ,
829,周而復始,循環不斷,ㄓㄡ　ㄦˊ　ㄈㄨˋ　ㄕˇ,
830,斬釘截鐵,形容說話辦事堅決果斷，毫不猶豫,ㄓㄢˇ　ㄉㄧㄥ　ㄐㄧㄝˊ　ㄊㄧㄝˇ,
831,戰戰兢兢,形容戒慎恐懼的樣子,ㄓㄢˋ　ㄓㄢˋ　ㄐㄧㄥ　ㄐㄧㄥ,
832,真才實學,真正的才能和學識,ㄓㄣ　ㄘㄞˊ　ㄕˊ　ㄒㄩㄝˊ,
833,枕戈待旦,殺敵報國心切，隨時準備作戰,ㄓㄣˋ　ㄍㄜ　ㄉㄞˋ　ㄉㄢˋ,
834,震耳欲聾,聲音很大，幾乎要將耳朵震聾,ㄓㄣˋ　ㄦˇ　ㄩˋ　ㄌㄨㄥˊ,
835,張牙舞爪,比喻張揚作勢，猖狂凶惡的樣子,ㄓㄤ　ㄧㄚˊ　ㄨˇ　ㄓㄠˇ,
836,爭名奪利,形容人喜好名利，唯利是圖,ㄓㄥ　ㄇㄧㄥˊ　ㄉㄨㄛˊ　ㄌㄧˋ,
837,爭分奪秒,珍惜每一分每一秒，毫不浪費,ㄓㄥ　ㄈㄣ　ㄉㄨㄛˊ　ㄇㄧㄠˇ,
838,蒸蒸日上,形容事物不斷地進步發展,ㄓㄥ　ㄓㄥ　ㄖˋ　ㄕㄤˋ,
839,捉襟見肘,比喻短缺不足、窮於應付的窘態,ㄓㄨㄛ　ㄐㄧㄣ　ㄒㄧㄢˋ　ㄓㄡˇ,
840,椎心泣血,形容哀痛到了極點,ㄓㄨㄟ　ㄒㄧㄣ　ㄑㄧˋ　ㄒㄧㄝˇ,
841,惴惴不安,形容因恐懼擔憂而心神不安寧,ㄓㄨㄟˋ　ㄓㄨㄟˋ　ㄅㄨˋ　ㄢ,
842,裝腔作勢,指故意裝出某種腔調或姿態,ㄓㄨㄤ　ㄑㄧㄤ　ㄗㄨㄛˋ　ㄕˋ,
843,裝神弄鬼,玩弄手段或花樣來欺騙他人,ㄓㄨㄤ　ㄕㄣˊ　ㄋㄨㄥˋ　ㄍㄨㄟˇ,
844,中飽私囊,以不正當的手段，從中牟利自肥,ㄓㄨㄥ　ㄅㄠˇ　ㄙ　ㄋㄤˊ,
845,忠貞不渝,忠誠堅貞，永不改變,ㄓㄨㄥ　ㄓㄣ　ㄅㄨˋ　ㄩˊ,
846,鐘鳴鼎食,形容富貴之家的奢侈豪華,ㄓㄨㄥ　ㄇㄧㄥˊ　ㄉㄧㄥˇ　ㄕˊ,
847,眾志成城,比喻團結一致，同心協力,ㄓㄨㄥˋ　ㄓˋ　ㄔㄥˊ　ㄔㄥˊ,
848,嗤之以鼻,用鼻子哼氣譏笑，表示不屑、鄙視,ㄔ　ㄓ　ㄧˇ　ㄅㄧˊ,
849,叱吒風雲,形容威風凜凜，足以左右世局,ㄔˋ　ㄓㄚˋ　ㄈㄥ　ㄩㄣˊ,
850,赤膽忠心,形容極為忠誠不二，通常對國家忠誠,ㄔˋ　ㄉㄢˇ　ㄓㄨㄥ　ㄒㄧㄣ,
851,車水馬龍,形容繁華熱鬧的景象,ㄔㄜ　ㄕㄨㄟˇ　ㄇㄚˇ　ㄌㄨㄥˊ,
852,徹頭徹尾,從頭到尾、完完全全,ㄔㄜˋ　ㄊㄡˊ　ㄔㄜˋ　ㄨㄟˇ,
853,朝雲暮雨,自然界的雲雲雨雨,ㄓㄠ　ㄩㄣˊ　ㄇㄨˋ　ㄩˇ,
854,愁眉不展,雙眉緊鎖，很憂愁的樣子,ㄔㄡˊ　ㄇㄟˊ　ㄅㄨˋ　ㄓㄢˇ,
855,愁眉苦臉,形容憂傷、愁苦的神色,ㄔㄡˊ　ㄇㄟˊ　ㄎㄨˇ　ㄌㄧㄢˇ,
856,陳腔濫調,陳腐而缺乏新意的論調,ㄔㄣˊ　ㄑㄧㄤ　ㄌㄢˋ　ㄉㄧㄠˋ,
857,稱心如意,非常合乎心意,ㄔㄥˋ　ㄒㄧㄣ　ㄖㄨˊ　ㄧˋ,
858,瞠目結舌,形容吃驚、受窘的樣子,ㄔㄥ　ㄇㄨˋ　ㄐㄧㄝˊ　ㄕㄜˊ,
859,成人之美,成全別人的好事,ㄔㄥˊ　ㄖㄣˊ　ㄓ　ㄇㄟˇ,
860,承前啟後,承繼前人的遺教，開啟後來的事業,ㄔㄥˊ　ㄑㄧㄢˊ　ㄑㄧˇ　ㄏㄡˋ,
861,承上啟下,表示連接上下的意思,ㄔㄥˊ　ㄕㄤˋ　ㄑㄧˇ　ㄒㄧㄚˋ,
862,程門立雪,用以比喻尊敬師長和虔誠向學,ㄔㄥˊ　ㄇㄣˊ　ㄌㄧˋ　ㄒㄩㄝˇ,
863,懲前毖後,以從前的過失為教訓，戒慎自己,ㄔㄥˊ　ㄑㄧㄢˊ　ㄅㄧˋ　ㄏㄡˋ,
864,除舊更新,去除舊的，換成新的,ㄔㄨˊ　ㄐㄧㄡˋ　ㄍㄥ　ㄒㄧㄣ,
865,怵目驚心,形容十分恐怖,ㄔㄨˋ　ㄇㄨˋ　ㄐㄧㄥ　ㄒㄧㄣ,
866,綽綽有餘,各方面非常寬裕，足以應付所需,ㄔㄨㄛˋ　ㄔㄨㄛˋ　ㄧㄡˇ　ㄩˊ,
867,垂涎三尺,比喻看見別人的東西極想據為己有,ㄔㄨㄟˊ　ㄒㄧㄢˊ　ㄙㄢ　ㄔˇ,
868,春暖花開,早春薄寒，侵人肌骨,ㄔㄨㄣ　ㄋㄨㄢˇ　ㄏㄨㄚ　ㄎㄞ,
869,充耳不聞,塞住耳朵，裝作沒聽見,ㄔㄨㄥ ㄦˇ ㄅㄨˋ ㄨㄣˊ,
870,椿萱並茂,比喻父母都健在,ㄔㄨㄣ　ㄒㄩㄢ　ㄅㄧㄥˋ　ㄇㄠˋ,
871,蠢蠢欲動,比喻人意圖為害作亂,ㄔㄨㄣˇ　ㄔㄨㄣˇ　ㄩˋ　ㄉㄨㄥˋ,
872,尸位素餐,指空居職位享受俸祿而不盡職守,ㄕ　ㄨㄟˋ　ㄙㄨˋ　ㄘㄢ,
873,拾人牙慧,比喻蹈襲他人的言論或主張,ㄕˊ　ㄖㄣˊ　ㄧㄚˊ　ㄏㄨㄟˋ,
874,時乖命蹇,時運不濟，處境困難、不順利,ㄕˊ　ㄍㄨㄞ　ㄇㄧㄥˋ　ㄐㄧㄢˇ,
875,恃才傲物,依仗本身有才幹而驕傲自大，目空一切,ㄕˋ　ㄘㄞˊ　ㄠˋ　ㄨˋ,
876,視若無睹,形容對事物毫不注意,ㄕˋ　ㄖㄨㄛˋ　ㄨˊ　ㄉㄨˇ,
877,舌粲蓮花,形容口才好,ㄕㄜˊ　ㄘㄢˋ　ㄌㄧㄢˊ　ㄏㄨㄚ,
878,守正不阿,做人處事堅守正道，公正無私,ㄕㄡˇ　ㄓㄥˋ　ㄅㄨˋ　ㄜ,
879,瘦骨嶙峋,形容人身體枯瘦、骨骼突出可見,ㄕㄡˋ　ㄍㄨˇ　ㄌㄧㄣˊ　ㄒㄩㄣˊ,
880,生殺予奪,比喻人切身的一切事情,ㄕㄥ　ㄕㄚ　ㄩˇ　ㄉㄨㄛˊ,
881,鼠肚雞腸,比喻心胸狹窄，度量小,ㄕㄨˇ　ㄉㄨˋ　ㄐㄧ　ㄔㄤˊ,
882,水乳交融,比喻彼此關係密切，契合無間,ㄕㄨㄟˇ　ㄖㄨˇ　ㄐㄧㄠ　ㄖㄨㄥˊ,
883,葉公好龍,所好似是而非，以致表裡不一，有名無實,ㄕㄜˋ　ㄍㄨㄥ　ㄏㄠˋ　ㄌㄨㄥˊ,
884,人跡罕至,很少有人去的地方，指偏僻荒涼的地方,ㄖㄣˊ　ㄐㄧ　ㄏㄢˇ　ㄓˋ,
885,仁人志士,稱有德行、有志向願為理想奉獻,ㄖㄣˊ　ㄖㄣˊ　ㄓˋ　ㄕˋ,
886,如雷貫耳,比喻人名氣很大，眾所共聞,ㄖㄨˊ　ㄌㄟˊ　ㄍㄨㄢˋ　ㄦˇ,
887,如火如荼,形容事物的興盛或氣氛的熱烈,ㄖㄨˊ　ㄏㄨㄛˇ　ㄖㄨˊ　ㄊㄨˊ,
888,孜孜矻矻,勤勞努力不懈怠,ㄗ　ㄗ　ㄎㄨˋ　ㄎㄨˋ,
889,錙銖必較,連很少的錢或事情都非常計較,ㄗ　ㄓㄨ　ㄅㄧˋ　ㄐㄧㄠˋ,
890,自慚形穢,因容貌儀態不如別人而感覺羞愧,ㄗˋ　ㄘㄢˊ　ㄒㄧㄥˊ　ㄏㄨㄟˋ,
891,自圓其說,自行解釋自己牽強矛盾的說法，使無破綻,ㄗˋ　ㄩㄢˊ　ㄑㄧˊ　ㄕㄨㄛ,
892,作威作福,指仗著權勢欺壓別人,ㄗㄨㄛˋ　ㄨㄟ　ㄗㄨㄛˋ　ㄈㄨˊ,
893,座無虛席,形容來訪或出席的人甚多,ㄗㄨㄛˋ　ㄨˊ　ㄒㄩ　ㄒㄧˊ,
894,總角之交,從小便相契要好的朋友,ㄗㄨㄥˇ　ㄐㄩㄝˊ　ㄓ　ㄐㄧㄠ,
895,此起彼伏,形容連續不斷,ㄘˇ　ㄑㄧˇ　ㄅㄧˇ　ㄈㄨˊ,
896,惻隱之心,同情憐憫之心,ㄘㄜˋ　ㄧㄣˇ　ㄓ　ㄒㄧㄣ,
897,才疏學淺,才能駑下，學識淺薄,ㄘㄞˊ　ㄕㄨ　ㄒㄩㄝˊ　ㄑㄧㄢˇ,
898,草菅人命,比喻輕視人命，任意加以殘害,ㄘㄠˇ　ㄐㄧㄢ　ㄖㄣˊ　ㄇㄧㄥˋ,
899,滄海一粟,比喻渺小而微不足道,ㄘㄤ　ㄏㄞˇ　ㄧˊ　ㄙㄨˋ,
900,從善如流,比喻樂於接受別人好的意見,ㄘㄨㄥˊ　ㄕㄢˋ　ㄖㄨˊ　ㄌㄧㄡˊ,
901,絲絲入扣,比喻緊湊合度，毫無出入,ㄙ　ㄙ　ㄖㄨˋ　ㄎㄡˋ,
902,四平八穩,比喻言語、行事穩當可靠,ㄙˋ　ㄆㄧㄥˊ　ㄅㄚ　ㄨㄣˇ,
903,肆無忌憚,形容人恣意妄為，毫無顧忌,ㄙˋ　ㄨˊ　ㄐㄧˋ　ㄉㄢˋ,
904,三緘其口,形容說話謹慎或不說話,ㄙㄢ　ㄐㄧㄢ　ㄑㄧˊ　ㄎㄡˇ,
905,索然無味,無聊乏味、沒有意思,ㄙㄨㄛˇ　ㄖㄢˊ　ㄨˊ　ㄨㄟˋ,
906,一飯千金,比喻報恩隆厚,ㄧ　ㄈㄢˋ　ㄑㄧㄢ　ㄐㄧㄣ,
907,一鱗半爪,比喻零星片段的事物,ㄧ　ㄌㄧㄣˊ　ㄅㄢˋ　ㄓㄨㄚˇ,
908,一瀉千里,比喻文筆流暢，或比喻快速下降,ㄧˊ　ㄒㄧㄝˋ　ㄑㄧㄢ　ㄌㄧˇ,
909,一籌莫展,比喻毫無辦法,ㄧˋ　ㄔㄡˊ　ㄇㄛˋ　ㄓㄢˇ,
910,一日之雅,比喻交情不深,ㄧ　ㄖˋ　ㄓ　ㄧㄚˇ,
911,怡情悅性,怡悅、陶養性情,ㄧˊ　ㄑㄧㄥˊ　ㄩㄝˋ　ㄒㄧㄥˋ,
912,貽笑大方,被識見廣博或精通此道的內行人所譏笑,ㄧˊ　ㄒㄧㄠˋ　ㄉㄚˋ　ㄈㄤ,
913,遺珠之憾,人才被埋沒或珍貴事物湮滅消失的遺憾,ㄧˊ　ㄓㄨ　ㄓ　ㄏㄢˋ,
914,異曲同工,比喻不同人的辭章或言論同樣精彩,ㄧˋ　ㄑㄩˇ　ㄊㄨㄥˊ　ㄍㄨㄥ,
915,義憤填膺,指胸中充滿因正義而激起的憤怒,ㄧˋ　ㄈㄣˋ　ㄊㄧㄢˊ　ㄧㄥ,
916,啞然失笑,情不自禁的發出笑聲,ㄜˋ　ㄖㄢˊ　ㄕ　ㄒㄧㄠˋ,
917,有備無患,事先有準備，即可免除後患,ㄧㄡˇ　ㄅㄟˋ　ㄨˊ　ㄏㄨㄢˋ,
918,有名無實,指虛有其名而無實際內容,ㄧㄡˇ　ㄇㄧㄥˊ　ㄨˊ　ㄕˊ,
919,有利可圖,有利益可以謀取,ㄧㄡˇ　ㄌㄧˋ　ㄎㄜˇ　ㄊㄨˊ,
920,有眼無珠,比喻缺乏辨別能力,ㄧㄡˇ　ㄧㄢˇ　ㄨˊ　ㄓㄨ,
921,奄奄一息,形容生命已到了最後時刻,ㄧㄢ　ㄧㄢ　ㄧˋ　ㄒㄧˊ,
922,煙消雲散,比喻事物如煙雲消散盡淨,ㄧㄢ　ㄒㄧㄠ　ㄩㄣˊ　ㄙㄢˋ,
923,偃旗息鼓,比喻事情中斷或聲勢減弱,ㄧㄢˇ　ㄑㄧˊ　ㄒㄧˊ　ㄍㄨˇ,
924,因陋就簡,因循或遷就簡陋的現實環境去做事,ㄧㄣ　ㄌㄡˋ　ㄐㄧㄡˋ　ㄐㄧㄢˇ,
925,引經據典,引用經書典籍做為說話、作文依據,ㄧㄣˇ　ㄐㄧㄥ　ㄐㄩˋ　ㄉㄧㄢˇ,
926,羊腸小徑,形容狹窄曲折的小路,ㄧㄤˊ　ㄔㄤˊ　ㄒㄧㄠˇ　ㄐㄧㄥˋ,
927,洋洋大觀,豐富而多采,ㄧㄤˊ　ㄧㄤˊ　ㄉㄚˋ　ㄍㄨㄢ,
928,應接不暇,比喻事情繁忙，難以應付,ㄧㄥˋ　ㄐㄧㄝ　ㄅㄨˋ　ㄒㄧㄚˊ,
929,郢書燕說,比喻穿鑿附會，扭曲原意,ㄧㄥˇ　ㄕㄨ　ㄧㄢ　ㄕㄨㄛ,
930,烏煙瘴氣,形容環境汙穢不潔,ㄨ　ㄧㄢ　ㄓㄤˋ　ㄑㄧˋ,
931,無疾而終,半途而廢、不了了之,ㄨˊ　ㄐㄧˊ　ㄦˊ　ㄓㄨㄥ,
932,無所顧忌,什麼都不懼怕顧忌,ㄨˊ　ㄙㄨㄛˇ　ㄍㄨˋ　ㄐㄧˋ,
933,無往不利,做每件事都很順利,ㄨˊ　ㄨㄤˇ　ㄅㄨˋ　ㄌㄧˋ,
934,臥薪嘗膽,比喻刻苦自勵，發奮圖強,ㄨㄛˋ　ㄒㄧㄣ　ㄔㄤˊ　ㄉㄢˇ,
935,威風凜凜,威武的氣概逼人，令人敬畏的樣子,ㄨㄟ　ㄈㄥ　ㄌㄧㄣˇ　ㄌㄧㄣˇ,
936,威武不屈,面對權勢壓迫，亦堅貞不屈,ㄨㄟ　ㄨˇ　ㄅㄨˋ　ㄑㄩ,
937,危機四伏,到處隱藏著危險,ㄨㄟˊ　ㄐㄧ　ㄙˋ　ㄈㄨˊ,
938,唯妙唯肖,模仿得精細巧妙，逼真傳神,ㄨㄟˊ　ㄇㄧㄠˋ　ㄨㄟˊ　ㄒㄧㄠˋ,
939,唯我獨尊,形容人高傲自大，目空一切,ㄨㄟˊ　ㄨㄛˇ　ㄉㄨˊ　ㄗㄨㄣ,
940,未雨綢繆,比喻事先預備以防患未然,ㄨㄟˋ　ㄩˇ　ㄔㄡˊ　ㄇㄡˊ,
941,完璧歸趙,比喻物歸原主,ㄨㄢˊ　ㄅㄧˋ　ㄍㄨㄟ　ㄓㄠˋ,
942,刎頸之交,比喻可同生共死的至交好友,ㄨㄣˇ　ㄐㄧㄥˇ　ㄓ　ㄐㄧㄠ,
943,妄自尊大,狂妄地自尊自大,ㄨㄤˋ　ㄗˋ　ㄗㄨㄣ　ㄉㄚˋ,
944,迂迴曲折,彎彎曲曲，回旋環繞的樣子,ㄩ　ㄏㄨㄟˊ　ㄑㄩ　ㄓㄜˊ,
945,予取予求,比喻任意取求，需索無度,ㄩˊ　ㄑㄩˇ　ㄩˊ　ㄑㄧㄡˊ,
946,雨後春筍,比喻事物在某一時期新生之後，迅速發展,ㄩˇ　ㄏㄡˋ　ㄔㄨㄣ　ㄙㄨㄣˇ,
947,遠交近攻,親睦遠國，攻伐近鄰的外交手段,ㄩㄢˇ　ㄐㄧㄠ　ㄐㄧㄣˋ　ㄍㄨㄥ,
948,額手稱慶,舉手齊額，表示慶賀、高興,ㄜˊ　ㄕㄡˇ　ㄔㄥ　ㄑㄧㄥˋ,
949,餓虎撲羊,形容動作迅速且凶猛的樣子,ㄜˋ　ㄏㄨˇ　ㄆㄨ　ㄧㄤˊ,
950,黯淡無光,昏暗而不明亮,ㄢˋ　ㄉㄢˋ　ㄨˊ　ㄍㄨㄤ,
951,昂首闊步,形容精神飽滿，勇往直前,ㄤˊ　ㄕㄡˇ　ㄎㄨㄛˋ　ㄅㄨˋ,
952,爾虞我詐,彼此互相詐騙,ㄦˇ　ㄩˊ　ㄨㄛˇ　ㄓㄚˋ,
